SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,Location,Community
Vacant/Abandoned Building,15-00076432,01/15/2015,,,Open,ROOF,Vacant,false,false,4059,W,CRYSTAL,ST,60651,1149091.68772962,1908028.31868923,41.90355825801219,-87.72779493030374,"(41.90355825801219, -87.72779493030374)",23
Vacant/Abandoned Building,15-00078362,01/15/2015,Front,,Open,,Vacant,true,true,9808,S,HOUSTON,AVE,60617,1198212.2600817,1840501.07833201,41.71716749784789,-87.54962913198794,"(41.71716749784789, -87.54962913198794)",51
Vacant/Abandoned Building,15-00083507,01/16/2015,,,,,,,,1430,S,KEELER,AVE,60623,1148616.19671838,1892843.40127149,41.86189834125829,-87.72993370982206,"(41.86189834125829, -87.72993370982206)",29
Vacant/Abandoned Building,15-00081420,01/16/2015,Front,,Open,FRONT DOORS AND BACK OF BLDG. WINDOWS ARE POPPING OUT OF THE FRAMES,Vacant,false,false,8236,S,HERMITAGE,AVE,60620,1166111.99498208,1850075.48249891,41.744182805146764,-87.66692663410036,"(41.744182805146764, -87.66692663410036)",71
Vacant/Abandoned Building,15-00084214,01/16/2015,Front,,Open,FRONT,Vacant,false,false,658,W,62ND,ST,60621,1172919.43245,1863777.57555,41.78163564076339,-87.64157974622559,"(41.78163564076339, -87.64157974622559)",68
Vacant/Abandoned Building,15-00085658,01/16/2015,Front,,Open,REAR DOOR,Vacant,false,true,6920,S,JUSTINE,ST,60636,1167198.58652028,1858836.32109268,41.76820058516994,-87.6626950042515,"(41.76820058516994, -87.6626950042515)",67
Vacant/Abandoned Building,15-00084130,01/16/2015,Front,,Open,,Vacant,false,true,7002,S,LOOMIS,BLVD,60636,1168207.28208019,1858320.76848475,41.76676420010252,-87.65901247009984,"(41.76676420010252, -87.65901247009984)",67
Vacant/Abandoned Building,15-00084966,01/16/2015,,,,,,,,7551,S,SANGAMON,ST,60620,1171284.08559839,1854727.38991857,41.75683677173849,-87.64783975231103,"(41.75683677173849, -87.64783975231103)",71
Vacant/Abandoned Building,15-00083701,01/16/2015,Front,,Open,WINDOWS,Vacant,false,true,6541,S,OAKLEY,AVE,60636,1162198.12190332,1861225.47131512,41.77486227732493,-87.68095771936375,"(41.77486227732493, -87.68095771936375)",66
Vacant/Abandoned Building,15-00086956,01/16/2015,Front,,Open,BOTTOM BASEMENT DOOR IS OPEN,Vacant,false,true,2832,W,ARTHINGTON,ST,60612,1157621.34333022,1895913.68288399,41.87014507787084,-87.69679354486892,"(41.87014507787084, -87.69679354486892)",27
Vacant/Abandoned Building,15-00087814,01/16/2015,Front,,Open,FRONT DOOR,Vacant,false,false,13295,S,EBERHART,AVE,60827,1181824.14918963,1816843.14937617,41.652640507819804,-87.61037808960471,"(41.652640507819804, -87.61037808960471)",54
Vacant/Abandoned Building,15-00082789,01/16/2015,Front,,Open,FRONT DOOR IS KICK INN,Vacant,false,true,1135,N,SPRINGFIELD,AVE,60651,1150176.44887514,1907290.62080205,41.901512860505726,-87.72382957936509,"(41.901512860505726, -87.72382957936509)",23
Vacant/Abandoned Building,15-00090010,01/17/2015,Front,,Open,BACK DOOR,Vacant,false,true,6145,S,BISHOP,ST,60636,1167718.55150979,1863991.1913085,41.78233506046011,-87.66064128483872,"(41.78233506046011, -87.66064128483872)",67
Vacant/Abandoned Building,15-00090984,01/17/2015,Front,,Open,,Vacant,false,false,6646,S,BELL,AVE,60636,1162546.94367072,1860522.13128042,41.77292494697721,-87.67969858029647,"(41.77292494697721, -87.67969858029647)",66
Vacant/Abandoned Building,15-00092621,01/18/2015,Front,,Open,FRONT DOOR,Vacant,false,true,7341,S,KINGSTON,AVE,60649,1194225.36771078,1856719.60398481,41.761771176153744,-87.56369986937683,"(41.761771176153744, -87.56369986937683)",43
Vacant/Abandoned Building,15-00094135,01/18/2015,Front,,Open,FRONT,Vacant,false,true,11721,S,EGGLESTON,AVE,60628,1175401.48948762,1827181.97463255,41.68115733764632,-87.63357075040352,"(41.68115733764632, -87.63357075040352)",53
Vacant/Abandoned Building,15-00092659,01/18/2015,Front,,Open,FRONT DOOR AND BACK WINDOWS,Vacant,false,true,2315,N,LOCKWOOD,AVE,60639,1140670.65563001,1914882.33162541,41.92252538575515,-87.75855894409516,"(41.92252538575515, -87.75855894409516)",19
Vacant/Abandoned Building,15-00092386,01/18/2015,Front,,Open,ALL OVER,Vacant,false,false,4320,N,WHIPPLE,ST,60618,1155272.96512375,1928554.85869877,41.959762660528014,-87.70453661156876,"(41.959762660528014, -87.70453661156876)",16
Vacant/Abandoned Building,15-00096276,01/19/2015,Front,,Open,,Vacant,false,false,1515,E,59TH,ST,60637,1187398.42047403,1866175.57441946,41.78788404140925,-87.58842076280297,"(41.78788404140925, -87.58842076280297)",41
Vacant/Abandoned Building,15-00096063,01/19/2015,Front,,Open,FRONT,Vacant,false,false,5732,S,PAULINA,ST,60636,1165990.06158657,1866660.44971276,41.789696771229714,-87.66690256846256,"(41.789696771229714, -87.66690256846256)",67
Vacant/Abandoned Building,15-00096294,01/19/2015,,,,,,,,934,N,DRAKE,AVE,60651,1152541.94452456,1905998.69942907,41.897921256812204,-87.71517499417729,"(41.897921256812204, -87.71517499417729)",23
Vacant/Abandoned Building,15-00101430,01/20/2015,Garage,,Open,,Vacant,true,true,6203,S,ARTESIAN,AVE,60629,1161103.21946913,1863458.22740174,41.78101199170803,-87.68490977523962,"(41.78101199170803, -87.68490977523962)",66
Vacant/Abandoned Building,15-00101896,01/20/2015,Front,,Boarded,,Vacant,true,false,1400,S,MICHIGAN,AVE,60605,1177444.3761087,1893870.0164796,41.86411070296657,-87.62407958572354,"(41.86411070296657, -87.62407958572354)",33
Vacant/Abandoned Building,15-00103556,01/20/2015,Front,,Open,FRONT AND BACK,Vacant,true,true,8830,S,OGLESBY,AVE,60617,1193378.80471371,1846894.08341485,41.734829874642664,-87.56712322894738,"(41.734829874642664, -87.56712322894738)",48
Vacant/Abandoned Building,15-00104514,01/20/2015,Front,,Open,"FRONT, BACK AND WINDOWS",Vacant,false,false,4900,S,PAULINA,ST,60609,1165837.34432534,1872214.50710752,41.80494101704168,-87.6673047493809,"(41.80494101704168, -87.6673047493809)",61
Vacant/Abandoned Building,15-00103297,01/20/2015,Front,,Open,OPEN ENTIRE,Vacant,false,false,9351,S,KIMBARK,AVE,60619,1186500.69006573,1843236.07620039,41.724957175919215,-87.59243668508634,"(41.724957175919215, -87.59243668508634)",47
Vacant/Abandoned Building,15-00104276,01/20/2015,Front,,Open,"FRONT/REAR/SIDE DOORS, AND WINDOWS",Vacant,false,true,11742,S,WENTWORTH,AVE,60628,1177046.90408263,1827079.00699922,41.68083794800209,-87.62755078364764,"(41.68083794800209, -87.62755078364764)",53
Vacant/Abandoned Building,15-00098656,01/20/2015,Front,,Open,,Vacant,false,false,5720,W,WINDSOR,AVE,60630,1137385.26962137,1929696.28110419,41.96323618215623,-87.77027312250081,"(41.96323618215623, -87.77027312250081)",15
Vacant/Abandoned Building,15-00106154,01/20/2015,Front,,Open,SIDE OF PROPERTY,Vacant,false,true,5225,W,WARWICK,AVE,60641,1140860.39553044,1924433.44200583,41.94873110005369,-87.75762610402191,"(41.94873110005369, -87.75762610402191)",15
Vacant/Abandoned Building,15-00101560,01/20/2015,Front,,Open,ALL AROUND,Vacant,false,true,66,E,102ND,ST,60628,1178710.09739844,1837363.56650212,41.709022693247604,-87.62115141369081,"(41.709022693247604, -87.62115141369081)",49
Vacant/Abandoned Building,15-00103451,01/20/2015,Rear,,Open,REAR,Vacant,false,false,11417,S,ST LOUIS,AVE,60655,1155068.69009069,1828819.67002325,41.68608057379312,-87.70795651367962,"(41.68608057379312, -87.70795651367962)",74
Vacant/Abandoned Building,15-00108662,01/21/2015,Front,,Open,,Vacant,false,false,1924,S,ALBANY,AVE,60623,1155991.89990253,1890467.25250551,41.85523248764532,-87.70292258701657,"(41.85523248764532, -87.70292258701657)",30
Vacant/Abandoned Building,15-00110848,01/21/2015,Front,,Open,1ST FLOOR,Vacant,false,true,6716,S,CARPENTER,ST,60621,1170470.37368199,1860279.92051327,41.77209136954497,-87.65066036072866,"(41.77209136954497, -87.65066036072866)",68
Vacant/Abandoned Building,15-00110861,01/21/2015,Front,,Open,1ST FLOOR,Vacant,false,true,6717,S,ABERDEEN,ST,60621,1170139.65632871,1860264.58662575,41.77205648877762,-87.65187311380627,"(41.77205648877762, -87.65187311380627)",68
Vacant/Abandoned Building,15-00110903,01/21/2015,Front,,Open,1ST FLOOR,Vacant,false,true,7042,S,MORGAN,ST,60621,1170860.7704899,1858127.7638728,41.76617707437296,-87.64929203074539,"(41.76617707437296, -87.64929203074539)",68
Vacant/Abandoned Building,15-00114931,01/21/2015,Front,,Open,FRONT DOORS,Vacant,false,true,1250,W,74TH,ST,60636,1169602.62066788,1855719.67243262,41.75959632588412,-87.65397330674543,"(41.75959632588412, -87.65397330674543)",67
Vacant/Abandoned Building,15-00108760,01/21/2015,Rear,,Open,REAR 2ND FLOOR,Vacant,false,true,2029,W,69TH,PL,60636,1164030.43231873,1858565.90010064,41.76752571320722,-87.67431541888693,"(41.76752571320722, -87.67431541888693)",67
Vacant/Abandoned Building,15-00109865,01/21/2015,Front,,Boarded,,Vacant,false,false,9739,S,OGLESBY,AVE,60617,1193705.13161237,1840633.48478873,41.71764223150865,-87.56613214796897,"(41.71764223150865, -87.56613214796897)",51
Vacant/Abandoned Building,15-00110505,01/21/2015,Front,,Open,REAR 1ST AND 2ND FLOOR,Vacant,false,false,6641,S,CARPENTER,ST,60621,1170456.65801834,1860775.46891347,41.773451513614454,-87.65069621960392,"(41.773451513614454, -87.65069621960392)",68
Vacant/Abandoned Building,15-00110549,01/21/2015,Front,,Open,1ST FLOOR REAR,Vacant,false,false,6802,S,CARPENTER,ST,60621,1170486.02038668,1859710.72441927,41.77052908475398,-87.65061956749919,"(41.77052908475398, -87.65061956749919)",68
Vacant/Abandoned Building,15-00110923,01/21/2015,Front,,Open,1ST FLOOR REAR,Vacant,false,true,7001,S,WOLCOTT,AVE,60636,1164896.6854912,1858246.05138153,41.76662974745719,-87.67114923991736,"(41.76662974745719, -87.67114923991736)",67
Vacant/Abandoned Building,15-00114703,01/21/2015,Front,,Boarded,FRONT,Vacant,false,true,7647,S,ST LAWRENCE,AVE,60619,1181558.89748339,1854434.85337864,41.755803185866945,-87.61019364341904,"(41.755803185866945, -87.61019364341904)",69
Vacant/Abandoned Building,15-00110562,01/21/2015,Front,,Open,FRONT,Vacant,true,true,2321,W,FULLERTON,AVE,60647,1160392.63917068,1915895.52529102,41.924920052456706,-87.68606578672352,"(41.924920052456706, -87.68606578672352)",22
Vacant/Abandoned Building,15-00107819,01/21/2015,Front,,Open,FRONT,Vacant,false,true,5929,S,JUSTINE,ST,60636,1167021.34128109,1865405.69596577,41.78623157534342,-87.66315703395064,"(41.78623157534342, -87.66315703395064)",67
Vacant/Abandoned Building,15-00109679,01/21/2015,Front,,Open,FRONT IS OPEN,Vacant,false,true,1527,S,DRAKE,AVE,60623,1152953.70989168,1892298.35859227,41.86031792391684,-87.71402571879119,"(41.86031792391684, -87.71402571879119)",29
Vacant/Abandoned Building,15-00108658,01/21/2015,Front,,Open,FRONT ENTRY DOOR 1ST FLOOR,Vacant,false,true,2039,W,69TH,PL,60636,1163963.33231873,1858564.40010064,41.76752300754574,-87.67456141259406,"(41.76752300754574, -87.67456141259406)",67
Vacant/Abandoned Building,15-00109366,01/21/2015,Front,,Open,FRONT-REAR DOOR,Vacant,false,false,1729,W,MELROSE,ST,60657,1164111.61291965,1921623.3576074,41.94055970838499,-87.67223833562633,"(41.94055970838499, -87.67223833562633)",6
Vacant/Abandoned Building,15-00109412,01/21/2015,Front,,Open,NOT BOARDED,Vacant,false,true,5031,N,MOZART,ST,60625,1156458.96847502,1933291.38403399,41.9727359900422,-87.70004760335581,"(41.9727359900422, -87.70004760335581)",4
Vacant/Abandoned Building,15-00108207,01/21/2015,Garage,,Open,HOUSE ABAND AND GARAGE BURNT,Vacant,true,false,8351,S,KOSTNER,AVE,60652,1148537.76269524,1848810.67656599,41.741067387693086,-87.73135365103079,"(41.741067387693086, -87.73135365103079)",70
Vacant/Abandoned Building,15-00111267,01/21/2015,Front,,Open,,Vacant,false,false,3519,W,WOLFRAM,ST,60618,1152557.67999031,1918809.75998642,41.93307563217796,-87.71477783283324,"(41.93307563217796, -87.71477783283324)",21
Vacant/Abandoned Building,15-00112191,01/21/2015,Front,,Open,,Vacant,false,false,825,N,CENTRAL PARK,AVE,60651,1152233.07628428,1905267.70752721,41.89592144440662,-87.71632875260292,"(41.89592144440662, -87.71632875260292)",23
Vacant/Abandoned Building,15-00108110,01/21/2015,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,true,922,N,LAWNDALE,AVE,60651,1151548.5007937,1905897.9464314,41.89766436467969,-87.71882649039846,"(41.89766436467969, -87.71882649039846)",23
Vacant/Abandoned Building,15-00110368,01/21/2015,,,,,,,,8837,S,THROOP,ST,60620,1169211.65999894,1846025.60997251,41.733002948581884,-87.65568596909819,"(41.733002948581884, -87.65568596909819)",71
Vacant/Abandoned Building,15-00120163,01/22/2015,Front,,Open,FRONT AND REAR,Vacant,false,true,4535,N,BEACON,ST,60640,1166343.97683021,1930230.30999914,41.96413002513502,-87.66378651578754,"(41.96413002513502, -87.66378651578754)",3
Vacant/Abandoned Building,15-00117250,01/22/2015,Front,,Open,,Vacant,false,false,5708,S,ELIZABETH,ST,60636,1168963.49111559,1866925.89517203,41.790361419219,-87.65599222712443,"(41.790361419219, -87.65599222712443)",67
Vacant/Abandoned Building,15-00118769,01/22/2015,Front,,Boarded,YES,Vacant,false,false,7936,S,MERRILL,AVE,60617,1191910.28408688,1852771.01548159,41.750992449307006,-87.57231275647729,"(41.750992449307006, -87.57231275647729)",46
Vacant/Abandoned Building,15-00121190,01/22/2015,Front,,Boarded,,Vacant,false,false,5018,S,KILDARE,AVE,60632,1148543.49416968,1871008.01050721,41.801980445760144,-87.73076283401213,"(41.801980445760144, -87.73076283401213)",57
Vacant/Abandoned Building,15-00117989,01/22/2015,Front,,Open,FRONT/REAR,Vacant,false,true,7731,S,INDIANA,AVE,60619,1178932.77328535,1853794.96848461,41.75410744052104,-87.61983714692568,"(41.75410744052104, -87.61983714692568)",69
Vacant/Abandoned Building,15-00118907,01/22/2015,Front,,Open,FRONT DOOR,Vacant,true,true,7020,S,UNION,AVE,60621,1172850.14891254,1858329.83720531,41.766687941884186,-87.64199431176053,"(41.766687941884186, -87.64199431176053)",68
Vacant/Abandoned Building,15-00120509,01/22/2015,Rear,,Open,,Vacant,false,true,1637,W,CULLERTON,ST,60608,1165776.52502244,1890474.211875,41.85504883982767,-87.6670083735881,"(41.85504883982767, -87.6670083735881)",31
Vacant/Abandoned Building,15-00121706,01/22/2015,Front,,Boarded,,Vacant,true,false,5729,S,MAPLEWOOD,AVE,60629,1160350.49601208,1866589.59253275,41.78962042838246,-87.6875832087256,"(41.78962042838246, -87.6875832087256)",63
Vacant/Abandoned Building,15-00122027,01/22/2015,Rear,,Boarded,REAR,Vacant,false,true,6340,S,LANGLEY,AVE,60637,1181983.50289223,1863123.11771651,41.77963484468241,-87.60836920537672,"(41.77963484468241, -87.60836920537672)",42
Vacant/Abandoned Building,15-00120552,01/22/2015,Front,,Open,FRONT,Vacant,false,false,4446,S,SAWYER,AVE,60632,1155440.31982732,1874925.50699981,41.81259512579414,-87.70536417386269,"(41.81259512579414, -87.70536417386269)",58
Vacant/Abandoned Building,15-00120743,01/22/2015,Front,,Boarded,,Vacant,false,false,7656,S,CONSTANCE,AVE,60649,1189865.1112331,1854573.40969069,41.75598777456069,-87.57974929988,"(41.75598777456069, -87.57974929988)",43
Vacant/Abandoned Building,15-00121604,01/22/2015,Front,,Open,WINDOWS AND DOORS,Vacant,true,true,11560,S,LAFAYETTE,AVE,60628,1177988.72720311,1828083.36598568,41.68357283625602,-87.62407298621014,"(41.68357283625602, -87.62407298621014)",53
Vacant/Abandoned Building,15-00117334,01/22/2015,Front,,Boarded,BACK DOOR,Vacant,false,true,3022,N,LOTUS,AVE,60641,1139510.67393398,1919559.14391901,41.93538031091212,-87.76270677785416,"(41.93538031091212, -87.76270677785416)",19
Vacant/Abandoned Building,15-00119480,01/22/2015,Front,,Open,FRONT DOORS WIDE OPEN,Vacant,false,true,12231,S,WALLACE,ST,60628,1174519.31841067,1823778.59739157,41.67183754156003,-87.63690064362281,"(41.67183754156003, -87.63690064362281)",53
Vacant/Abandoned Building,15-00122737,01/22/2015,Front,,Open,"SIDE, AND REAR WINDOW",Vacant,false,true,2938,N,MELVINA,AVE,60634,1134561.34980889,1918878.29846806,41.933600951656686,-87.78091222596038,"(41.933600951656686, -87.78091222596038)",19
Vacant/Abandoned Building,15-00119553,01/22/2015,Front,,Boarded,,Vacant,false,false,3327,N,OLCOTT,AVE,60634,1125502.06637518,1921204.55500121,41.94013984547538,-87.81415357811413,"(41.94013984547538, -87.81415357811413)",17
Vacant/Abandoned Building,15-00128819,01/23/2015,Front,,Open,FRONT  AND REAR,Vacant,true,false,5320,S,WELLS,ST,60609,1175507.86680129,1869691.18983161,41.79780567464124,-87.63191309034829,"(41.79780567464124, -87.63191309034829)",37
Vacant/Abandoned Building,15-00126804,01/23/2015,Front,,Open,REAR DOOR,Vacant,false,true,1638,W,21ST,ST,60608,1165707.25001827,1890136.94089035,41.85412481203249,-87.66727224572065,"(41.85412481203249, -87.66727224572065)",31
Vacant/Abandoned Building,15-00126658,01/23/2015,Front,,Open,WINDOWS AND DOORS,Vacant,false,true,615,S,KEDVALE,AVE,60624,1148816.19012189,1896985.93696628,41.87326209248295,-87.72909252295241,"(41.87326209248295, -87.72909252295241)",26
Vacant/Abandoned Building,15-00124745,01/23/2015,Front,,Open,AT REAR BASEMENT DOOR,Vacant,false,true,7811,S,UNION,AVE,60620,1172989.61356718,1853035.00597247,41.752155195172676,-87.64163917014535,"(41.752155195172676, -87.64163917014535)",71
Vacant/Abandoned Building,15-00126683,01/23/2015,Front,,Boarded,,Vacant,false,false,1717,E,78TH,ST,60649,1189073.01929804,1853602.24619614,41.75334181742161,-87.5826831476037,"(41.75334181742161, -87.5826831476037)",43
Vacant/Abandoned Building,15-00127284,01/23/2015,Front,,Open,SIDE DOOR,Vacant,false,true,5915,S,HERMITAGE,AVE,60636,1165692.5499076,1865466.7519159,41.78642743900782,-87.66802732590538,"(41.78642743900782, -87.66802732590538)",67
Vacant/Abandoned Building,15-00129659,01/23/2015,Front,,Open,OPEN ALL OVER,Vacant,true,false,9642,S,GREEN,ST,60643,1172346.63636816,1840798.33309504,41.71859025790429,-87.64435436529945,"(41.71859025790429, -87.64435436529945)",73
Vacant/Abandoned Building,15-00128010,01/23/2015,Front,,Open,FRON & BACK,Vacant,false,false,5935,W,IOWA,ST,60651,1136705.10632991,1905393.21513058,41.896558121642364,-87.77335746760752,"(41.896558121642364, -87.77335746760752)",25
Vacant/Abandoned Building,15-00128823,01/23/2015,Front,,Open,REAR,Vacant,true,false,254,W,107TH,ST,60628,1176468.68556677,1833983.36448707,41.69979751472471,-87.62946083477739,"(41.69979751472471, -87.62946083477739)",49
Vacant/Abandoned Building,15-00126051,01/23/2015,Front,,Open,PROPERTY NOT BEING MAINTAINED - NOW THESE ANIMALS ARE IN AND OUT OF IT..,Vacant,false,false,4943,W,OHIO,ST,60644,1143296.61057602,1903538.75527081,41.89134866042864,-87.74919407609613,"(41.89134866042864, -87.74919407609613)",25
Vacant/Abandoned Building,15-00127712,01/23/2015,Front,,Boarded,,Vacant,false,false,638,E,95TH,ST,60619,1182264.62986859,1842121.07157432,41.72199646910461,-87.60798767313617,"(41.72199646910461, -87.60798767313617)",49
Vacant/Abandoned Building,15-00127131,01/23/2015,Front,,Open,ALL AROUND,Vacant,false,false,9713,S,JEFFERY,AVE,60617,1191208.99220855,1840957.13012119,41.718591022350566,-87.57526390095212,"(41.718591022350566, -87.57526390095212)",51
Vacant/Abandoned Building,15-00134655,01/24/2015,Rear,,Open,BACK DOOR,Vacant,false,false,1758,N,WASHTENAW,AVE,60647,1158088.16406977,1911808.53927301,41.91375247316317,-87.69464532376996,"(41.91375247316317, -87.69464532376996)",24
Vacant/Abandoned Building,15-00133129,01/24/2015,Front,,Open,FRONT-REAR AND SIDE,Vacant,false,false,8524,S,PAULINA,ST,60620,1166495.75771489,1848174.91339841,41.738959202896595,-87.66557452104664,"(41.738959202896595, -87.66557452104664)",71
