,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
26427,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,19.6,21.6,20.6,21.1,20.7,65,65,65,65,65,28
26428,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,18.9,21.0,20.2,20.6,20.2,32,32,32,32,32,28
26429,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,28
26469,NOBLE - COMER,400052.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,18.9,19.1,19.8,20.1,19.5,78,78,78,78,78,69
26470,NOBLE - COMER,400052.0,Charter,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,5,5,5,5,5,69
26471,NOBLE - COMER,400052.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,4,4,4,4,4,69
26472,NOBLE - COMER,400052.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,18.2,19.8,19.7,18.9,19.1,55,56,55,56,55,69
26473,NOBLE - COMER,400052.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,69
26528,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,18.5,22.9,21.0,20.9,20.8,64,64,64,64,64,24
26529,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,24
26530,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,,,,,,9,9,9,9,9,24
26531,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,,,,,,4,4,4,4,4,24
26532,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,20.4,19.9,19.0,20.8,20.0,52,52,52,52,52,24
26533,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,24
26534,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,24
26563,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,18.4,20.4,19.6,21.0,19.8,40,40,40,40,40,68
26564,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,68
26565,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,3,3,3,3,3,68
26566,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,18.4,19.8,19.7,20.8,19.7,104,104,104,104,104,68
26600,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,4,4,4,4,4,32
26601,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Asian / Pacific - Female,11th Grade,2014.0,,,,,,7,7,7,7,7,32
26602,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,21.5,22.0,20.8,23.0,21.8,59,59,59,59,59,32
26603,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,32
26604,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,5,5,5,5,5,32
26605,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,19.6,20.4,19.8,21.5,20.3,33,33,33,33,33,32
26606,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,19.2,20.8,20.0,21.5,20.4,22,22,22,22,22,32
26607,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,19.8,22.9,21.1,21.9,21.4,58,58,58,58,58,32
26712,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,16.3,19.7,18.6,18.2,18.2,13,13,13,13,13,24
26713,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,5,5,5,5,5,24
26714,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Native American - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,24
26715,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,17.5,17.5,17.8,18.5,17.8,11,11,11,11,11,24
26716,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Native American - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,24
26717,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,24
26718,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,24
26719,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,19.1,21.1,19.6,20.1,20.0,67,67,67,67,67,24
26720,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,18.7,21.8,20.6,19.9,20.3,50,50,50,50,50,24
26769,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,,,,,,3,3,3,3,3,20
26770,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,20
26771,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,20.4,21.7,21.0,21.9,21.3,96,96,96,96,96,20
26772,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,20
26773,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,20
26774,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,19.8,23.3,22.2,21.8,21.8,96,96,96,96,96,20
26830,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,,,,,,3,3,3,3,3,24
26831,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Native American - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,24
26832,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,17.6,20.5,18.4,19.0,18.9,10,10,10,10,10,24
26833,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,24
26834,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,19.1,21.5,19.2,20.8,20.1,68,68,68,68,68,24
26835,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,24
26836,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,18.9,22.2,19.3,19.8,20.1,63,63,63,63,63,24
26837,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,3,3,3,3,3,24
26880,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,23
26881,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,18.2,19.0,18.1,19.2,18.6,53,53,53,53,53,23
26882,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,23
26883,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,21.0,21.7,19.9,22.0,21.1,21,21,21,21,21,23
26884,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,17.0,18.7,17.7,18.2,17.9,40,40,40,40,40,23
26885,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,17.7,21.2,19.2,19.3,19.3,26,26,26,26,26,23
26886,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,23
26887,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,23
26931,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,19.6,22.5,21.2,21.7,21.2,20,20,20,20,20,28
26932,NOBLE - UIC HS,400057.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,3,3,3,3,3,28
26933,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,21.6,25.3,23.3,22.0,23.0,20,20,20,20,20,28
26934,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,8,8,8,8,8,28
26935,NOBLE - UIC HS,400057.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,28
26936,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Asian / Pacific - Female,11th Grade,2014.0,23.6,27.8,24.9,25.0,25.3,10,10,10,10,10,28
26937,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,21.0,25.1,22.3,21.3,22.4,61,61,61,61,61,28
26938,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,28
26939,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,22.1,24.4,21.6,22.4,22.6,66,66,66,66,66,28
27016,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,16.1,16.7,16.0,15.9,16.2,47,47,47,47,47,29
27017,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,15.1,16.9,16.0,14.4,15.6,34,34,34,34,34,29
27036,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,16.5,16.9,17.1,15.7,16.5,48,48,48,48,48,29
27037,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,15.0,16.5,16.2,14.0,15.4,33,33,33,33,33,29
27086,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Hispanic - Female,11th Grade,2014.0,16.6,17.0,17.2,15.8,16.7,103,103,103,103,103,23
27087,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Hispanic - Male,11th Grade,2014.0,15.7,17.1,17.1,14.8,16.2,82,82,82,82,82,23
27088,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Black - Male,11th Grade,2014.0,,,,,,6,6,6,6,6,23
27089,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,23
27090,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,23
27091,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Black - Female,11th Grade,2014.0,16.4,15.6,16.1,14.7,15.7,11,11,11,11,11,23
27243,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,4,4,4,4,4,13
27244,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,6,6,6,6,6,13
27245,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Native American - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,13
27246,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Hispanic - Male,11th Grade,2014.0,27.0,27.6,27.8,27.5,27.5,23,23,23,23,23,13
27247,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Hispanic - Female,11th Grade,2014.0,27.6,26.0,25.1,27.0,26.4,43,43,43,43,43,13
27248,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,29.7,29.0,29.7,28.6,29.3,19,19,19,19,19,13
27249,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,White - Male,11th Grade,2014.0,31.3,30.1,30.8,31.4,30.9,58,58,58,58,58,13
27250,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Asian / Pacific - Female,11th Grade,2014.0,29.1,29.2,27.7,30.4,29.1,26,26,26,26,26,13
27251,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Black - Male,11th Grade,2014.0,,,,,,6,6,6,6,6,13
27252,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Black - Female,11th Grade,2014.0,29.0,25.3,25.3,28.1,26.9,12,12,12,12,12,13
27253,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,White - Female,11th Grade,2014.0,31.2,28.5,28.1,32.4,30.1,67,67,67,67,67,13
27297,OGDEN HS,610529.0,Network 6,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,24
27298,OGDEN HS,610529.0,Network 6,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,24
27299,OGDEN HS,610529.0,Network 6,Race / Gender,Hispanic - Male,11th Grade,2014.0,18.6,17.6,18.6,17.7,18.1,22,22,22,22,22,24
27300,OGDEN HS,610529.0,Network 6,Race / Gender,Hispanic - Female,11th Grade,2014.0,19.0,17.9,19.2,20.2,19.1,28,28,28,28,28,24
27301,OGDEN HS,610529.0,Network 6,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,24
27302,OGDEN HS,610529.0,Network 6,Race / Gender,White - Male,11th Grade,2014.0,19.3,19.7,21.0,19.0,19.8,12,12,12,12,12,24
27303,OGDEN HS,610529.0,Network 6,Race / Gender,Asian / Pacific - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,24
27304,OGDEN HS,610529.0,Network 6,Race / Gender,White - Female,11th Grade,2014.0,18.6,17.8,19.9,20.0,19.1,13,13,13,13,13,24
27305,OGDEN HS,610529.0,Network 6,Race / Gender,Black - Male,11th Grade,2014.0,17.6,16.7,17.0,17.0,17.1,11,11,11,11,11,24
27306,OGDEN HS,610529.0,Network 6,Race / Gender,Black - Female,11th Grade,2014.0,17.6,16.6,17.7,18.0,17.5,32,32,32,32,32,24
27326,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,5,5,5,5,5,66
27327,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,66
27328,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,White - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,66
27329,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,White - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,66
27351,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Black - Female,11th Grade,2014.0,12.3,14.8,13.7,12.3,13.3,15,15,15,15,15,3
27352,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,3
27353,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,3
27354,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,3
27355,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,White - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,3
27356,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Black - Male,11th Grade,2014.0,13.3,14.6,13.8,10.5,13.1,22,22,22,22,22,3
27419,ORR HS,610389.0,AUSL,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,23
27420,ORR HS,610389.0,AUSL,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,4,4,4,4,4,23
27421,ORR HS,610389.0,AUSL,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,23
27422,ORR HS,610389.0,AUSL,Race / Gender,Black - Male,11th Grade,2014.0,14.0,15.6,13.9,12.9,14.1,42,42,42,42,42,23
27423,ORR HS,610389.0,AUSL,Race / Gender,Black - Female,11th Grade,2014.0,15.0,16.0,15.3,14.4,15.2,53,53,53,53,53,23
27446,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Hispanic - Male,11th Grade,2014.0,16.1,15.5,15.4,13.3,15.1,39,39,39,39,39,70
27447,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Hispanic - Female,11th Grade,2014.0,15.8,14.9,14.7,14.3,14.9,39,39,39,39,39,70
27448,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,White - Male,11th Grade,2014.0,,,,,,3,3,3,3,3,70
27449,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,White - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,70
27450,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Black - Male,11th Grade,2014.0,13.7,15.3,14.1,12.0,13.8,15,15,15,15,15,70
27451,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Black - Female,11th Grade,2014.0,16.3,15.5,14.3,13.0,14.8,15,15,15,15,15,70
27465,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Black - Female,11th Grade,2014.0,,,,,,8,8,8,8,8,21
27466,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Hispanic - Male,11th Grade,2014.0,15.0,15.6,15.3,13.6,14.9,37,37,37,37,37,21
27467,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Hispanic - Female,11th Grade,2014.0,16.3,15.4,14.8,13.4,15.0,28,28,28,28,28,21
27468,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,21
27469,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,White - Male,11th Grade,2014.0,,,,,,5,5,5,5,5,21
27470,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Asian / Pacific - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,21
27471,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,White - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,21
27472,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Black - Male,11th Grade,2014.0,,,,,,8,8,8,8,8,21
27606,PAYTON HS,609680.0,ISP,Race / Gender,Other - Female,11th Grade,2014.0,29.7,28.1,27.2,31.3,29.1,18,18,18,18,18,8
27607,PAYTON HS,609680.0,ISP,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,5,5,5,5,5,8
27608,PAYTON HS,609680.0,ISP,Race / Gender,Asian / Pacific - Female,11th Grade,2014.0,31.8,31.0,30.1,32.1,31.3,16,16,16,16,16,8
27609,PAYTON HS,609680.0,ISP,Race / Gender,Other - Male,11th Grade,2014.0,30.6,30.6,28.3,31.5,30.3,11,11,11,11,11,8
27610,PAYTON HS,609680.0,ISP,Race / Gender,White - Female,11th Grade,2014.0,32.3,29.0,29.1,33.5,31.0,53,53,53,53,53,8
27611,PAYTON HS,609680.0,ISP,Race / Gender,White - Male,11th Grade,2014.0,32.2,31.2,31.1,31.9,31.6,36,36,36,36,36,8
27612,PAYTON HS,609680.0,ISP,Race / Gender,Black - Female,11th Grade,2014.0,27.7,25.0,25.7,28.6,26.8,23,23,23,23,23,8
27613,PAYTON HS,609680.0,ISP,Race / Gender,Hispanic - Female,11th Grade,2014.0,28.3,25.6,24.2,28.4,26.6,30,30,30,30,30,8
27614,PAYTON HS,609680.0,ISP,Race / Gender,Hispanic - Male,11th Grade,2014.0,26.2,27.2,27.1,27.0,26.8,24,24,24,24,24,8
27615,PAYTON HS,609680.0,ISP,Race / Gender,Black - Male,11th Grade,2014.0,25.6,22.8,23.8,25.1,24.3,13,13,13,13,13,8
27691,PEACE AND EDUCATION HS,610386.0,Network 6,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,61
27692,PEACE AND EDUCATION HS,610386.0,Network 6,Race / Gender,Hispanic - Male,11th Grade,2014.0,14.1,15.3,14.9,11.5,14.0,10,10,10,10,10,61
27693,PEACE AND EDUCATION HS,610386.0,Network 6,Race / Gender,Hispanic - Female,11th Grade,2014.0,13.4,14.7,13.9,11.5,13.4,18,18,18,18,18,61
27694,PEACE AND EDUCATION HS,610386.0,Network 6,Race / Gender,White - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,61
27695,PEACE AND EDUCATION HS,610386.0,Network 6,Race / Gender,Black - Male,11th Grade,2014.0,,,,,,7,7,7,7,7,61
27696,PEACE AND EDUCATION HS,610386.0,Network 6,Race / Gender,Black - Female,11th Grade,2014.0,15.4,15.3,15.1,13.7,14.9,13,13,13,13,13,61
27778,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,33
27779,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,19.3,17.8,17.7,18.9,18.4,16,16,16,16,16,33
27780,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,18.2,17.8,18.5,19.3,18.5,13,13,13,13,13,33
27781,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,33
27782,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,6,6,6,6,6,33
27783,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,19.0,19.0,17.8,19.5,18.8,10,10,10,10,10,33
27812,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,71
27813,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,17.0,16.7,17.2,17.9,17.2,62,62,62,62,62,71
27814,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,71
27815,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,15.7,16.1,16.0,15.6,15.8,47,47,47,47,47,71
27839,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,16.7,17.0,16.9,17.1,16.9,39,39,39,39,39,35
27840,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,White - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,35
27841,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,2,2,2,2,2,35
27842,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,18.2,18.6,18.1,17.0,18.0,32,32,32,32,32,35
27843,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,3,3,3,3,3,35
27844,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,35
27845,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,35
27872,PERSPECTIVES - TECH HS,400062.0,Charter,Race / Gender,Black - Female,11th Grade,2014.0,16.7,16.4,16.7,16.2,16.5,74,74,74,74,74,71
27873,PERSPECTIVES - TECH HS,400062.0,Charter,Race / Gender,Black - Male,11th Grade,2014.0,17.1,16.6,17.7,16.1,16.8,38,38,38,38,38,71
27929,PHILLIPS HS,609727.0,AUSL,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,35
27930,PHILLIPS HS,609727.0,AUSL,Race / Gender,Black - Male,11th Grade,2014.0,13.9,15.2,14.8,12.3,14.0,61,62,61,62,61,35
27931,PHILLIPS HS,609727.0,AUSL,Race / Gender,Black - Female,11th Grade,2014.0,15.6,15.7,15.9,14.3,15.4,55,55,55,55,55,35
27932,PHILLIPS HS,609727.0,AUSL,Race / Gender,Other - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,35
27997,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Race / Gender,Hispanic - Male,11th Grade,2014.0,18.5,20.1,18.4,21.1,19.5,29,29,29,29,29,28
27998,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Race / Gender,Hispanic - Female,11th Grade,2014.0,19.3,18.5,19.7,19.9,19.4,34,34,34,34,34,28
27999,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Race / Gender,White - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,28
28000,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Race / Gender,Black - Male,11th Grade,2014.0,16.5,17.4,16.8,17.6,17.1,12,12,12,12,12,28
28001,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Race / Gender,Black - Female,11th Grade,2014.0,19.4,18.9,20.0,20.5,19.7,12,12,12,12,12,28
28041,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Race / Gender,Black - Female,11th Grade,2014.0,,,,,,4,4,4,4,4,24
28042,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,3,3,3,3,3,24
28043,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Race / Gender,Black - Male,11th Grade,2014.0,13.6,15.3,13.6,13.5,14.0,10,10,10,10,10,24
28044,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,3,3,3,3,3,24
28059,PROLOGUE - JOHNSTON HS,400109.0,Options,Race / Gender,Hispanic - Female,11th Grade,2014.0,,,,,,1,1,1,1,1,73
28060,PROLOGUE - JOHNSTON HS,400109.0,Options,Race / Gender,Black - Female,11th Grade,2014.0,13.5,14.4,14.1,11.7,13.4,22,22,22,22,22,73
28061,PROLOGUE - JOHNSTON HS,400109.0,Options,Race / Gender,Black - Male,11th Grade,2014.0,13.9,14.3,14.1,12.0,13.6,20,20,20,20,20,73
28062,PROLOGUE - JOHNSTON HS,400109.0,Options,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,73
28068,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Race / Gender,Other - Male,11th Grade,2014.0,,,,,,1,1,1,1,1,43
28069,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Race / Gender,Black - Female,11th Grade,2014.0,15.1,14.5,14.0,12.1,13.9,16,16,16,16,16,43
28070,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Race / Gender,Hispanic - Male,11th Grade,2014.0,,,,,,2,2,2,2,2,43
