,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
5232,01/10/2013,Completed,01/10/2013,13-00039968,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,11800 S LOWE AVE,60628.0,1174087.10699074,1826644.12102192,34.0,5.0,53.0,,41.67961946688306,-87.6385013055924,"(41.67961946688306, -87.6385013055924)",2013-01-10
5234,01/10/2013,Completed,01/10/2013,13-00039975,Pot Hole in Street,Final Outcome,Pothole Patched,5.0,1800 N CLARK ST,60614.0,1174626.88498489,1912327.89017302,43.0,18.0,7.0,,41.91481680419536,-87.63402762506563,"(41.91481680419536, -87.63402762506563)",2013-01-10
5235,01/10/2013,Completed,01/10/2013,13-00039978,Pot Hole in Street,Final Outcome,Pothole Patched,19.0,422 W 118TH ST,60628.0,1175505.61390021,1826661.1656056999,34.0,5.0,53.0,,41.679833755191396,-87.63337790366751,"(41.67983375519139, -87.6333779036675)",2013-01-10
5236,01/10/2013,Completed,01/10/2013,13-00039992,Pot Hole in Street,Final Outcome,Pothole Patched,49.0,8000 S COLFAX AVE,60617.0,1194904.78249673,1852392.18007953,7.0,4.0,46.0,49.0,41.749815828876365,-87.56149759949386,"(41.749815828876365, -87.56149759949388)",2013-01-10
5237,01/10/2013,Completed,01/10/2013,13-00039999,Pot Hole in Street,Final Outcome,Pothole Patched,7.0,7914 S COLFAX AVE,60617.0,1194891.2925343001,1852996.48988943,7.0,4.0,46.0,49.0,41.75130856534138,-87.56152404366881,"(41.75130856534138, -87.56152404366881)",2013-01-10
5238,01/10/2013,Completed,01/10/2013,13-00040019,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,3968 W BELMONT AVE,60618.0,1149369.72002441,1920983.70997031,31.0,17.0,21.0,,41.939208462011344,-87.72680936145193,"(41.93920846201134, -87.72680936145193)",2013-01-10
5239,01/10/2013,Completed,01/10/2013,13-00040023,Pot Hole in Street,Final Outcome,Pothole Patched,7.0,8200 S ESSEX AVE,60617.0,1194269.97380594,1851085.91086933,7.0,4.0,46.0,,41.74621854309606,-87.56386620262924,"(41.74621854309606, -87.56386620262923)",2013-01-10
5240,01/10/2013,Completed,01/10/2013,13-00040032,Pot Hole in Street,Final Outcome,Pothole Patched,5.0,8100 S ESSEX AVE,60617.0,1194256.49688439,1851747.79292222,7.0,4.0,46.0,,41.7480353166658,-87.5638939895735,"(41.7480353166658, -87.5638939895735)",2013-01-10
5241,01/10/2013,Completed,01/10/2013,13-00040057,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,3249 N OCTAVIA AVE,60634.0,1126852.17928071,1920749.54507754,36.0,16.0,17.0,,41.93940302241709,-87.80906989899252,"(41.939403022417096, -87.80906989899252)",2013-01-10
5242,01/10/2013,Completed,01/10/2013,13-00040065,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,7900 S ESSEX AVE,60617.0,1194228.81139211,1853072.72011668,7.0,4.0,46.0,49.0,41.75167341190558,-87.5639520896118,"(41.75167341190558, -87.5639520896118)",2013-01-10
5243,01/10/2013,Completed,01/10/2013,13-00040068,Pot Hole in Street,Final Outcome,Pothole Patched,19.0,7200 W SCHOOL ST,60634.0,1127500.27797739,1921097.37981472,36.0,16.0,17.0,,41.93992098600853,-87.80687556454357,"(41.93992098600853, -87.80687556454357)",2013-01-10
5244,01/10/2013,Completed,01/10/2013,13-00040085,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,3535 N LAKEWOOD AVE,60657.0,1166997.45153384,1923710.99958593,44.0,19.0,6.0,,41.94629757113204,-87.66142674965529,"(41.94629757113205, -87.66142674965528)",2013-01-10
5245,01/10/2013,Completed,01/10/2013,13-00040101,Pot Hole in Street,Final Outcome,Pothole Patched,16.0,3850 N PITTSBURGH AVE,60634.0,1120386.48812779,1924218.45120616,36.0,16.0,17.0,,41.94999296725914,-87.8330963291897,"(41.94999296725914, -87.83309632918971)",2013-01-10
5246,01/10/2013,Completed,01/10/2013,13-00040121,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,1458 N GREENVIEW AVE,60642.0,1166123.55582262,1909806.47990154,1.0,14.0,24.0,,41.90874951497137,-87.66534526348755,"(41.90874951497137, -87.66534526348755)",2013-01-10
5247,01/10/2013,Completed,01/10/2013,13-00040148,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,3557 N BOSWORTH AVE,60657.0,1165349.1521668998,1923701.25890988,44.0,19.0,6.0,,41.94686436544526,-87.6675005804253,"(41.94686436544526, -87.6675005804253)",2013-01-10
5248,01/10/2013,Completed,01/10/2013,13-00040166,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,850 W NELSON ST,60657.0,1169903.0677183,1920450.44532263,44.0,19.0,6.0,8.0,41.93734884579898,-87.6513568472562,"(41.93734884579898, -87.65135684725621)",2013-01-10
5249,01/10/2013,Completed,01/10/2013,13-00040185,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,6300 S KENNETH AVE,60629.0,1147790.00731951,1862456.92961232,13.0,8.0,65.0,3.0,41.77850635343421,-87.73389098812031,"(41.77850635343421, -87.73389098812032)",2013-01-10
5250,01/10/2013,Completed,01/10/2013,13-00040191,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,5660 N WINTHROP AVE,60660.0,1167845.83953027,1937761.77430492,48.0,20.0,77.0,26.0,41.985389257870395,-87.65821719479445,"(41.985389257870395, -87.65821719479443)",2013-01-10
5251,01/10/2013,Completed,01/10/2013,13-00040202,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,5728 N KENMORE AVE,60660.0,1168211.42177241,1938223.38730507,48.0,20.0,77.0,,41.9863883292678,-87.65684650548864,"(41.9863883292678, -87.65684650548864)",2013-01-10
5252,01/10/2013,Completed,01/10/2013,13-00040205,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,1020 W ARDMORE AVE,60660.0,1168362.59148045,1938705.40493097,48.0,20.0,77.0,,41.987450376687406,-87.65623389737671,"(41.987450376687406, -87.65623389737671)",2013-01-10
5253,01/10/2013,Completed,01/10/2013,13-00040215,Pot Hole in Street,Final Outcome,Pothole Patched,27.0,6350 N MAGNOLIA AVE,60660.0,1166806.87642294,1941981.05199248,40.0,24.0,77.0,26.0,41.997850913885024,-87.66194586471201,"(41.997850913885024, -87.66194586471201)",2013-01-10
5254,01/10/2013,Completed,01/10/2013,13-00040217,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,3110 N GREENVIEW AVE,60657.0,1165764.87509125,1920774.20082484,32.0,19.0,6.0,27.0,41.93819601172467,-87.66633475797295,"(41.93819601172467, -87.66633475797296)",2013-01-10
5255,01/10/2013,Completed,01/10/2013,13-00040219,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,6337 N WAYNE AVE,60660.0,1166140.37389053,1942212.95903209,40.0,24.0,77.0,26.0,41.99744705369636,-87.66403961696713,"(41.997447053696355, -87.66403961696712)",2013-01-10
5256,01/10/2013,Completed,01/10/2013,13-00040276,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,745 W BELDEN AVE,60614.0,1170824.42010591,1915512.04750474,43.0,18.0,7.0,,41.923529430766116,-87.64804446750473,"(41.92352943076612, -87.64804446750473)",2013-01-10
5257,01/10/2013,Completed,01/10/2013,13-00040307,Pot Hole in Street,Final Outcome,Pothole Patched,27.0,2200 S TRUMBULL AVE,60623.0,1153830.91151231,1889144.19800404,22.0,10.0,30.0,,41.85172730429187,-87.71105668539683,"(41.85172730429187, -87.71105668539683)",2013-01-10
5258,01/10/2013,Completed,01/10/2013,13-00040314,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,2358 N SHEFFIELD AVE,60614.0,1169232.44337377,1915855.33917205,32.0,18.0,7.0,,41.92528304667103,-87.6537576229898,"(41.92528304667102, -87.65375762298981)",2013-01-10
5259,01/10/2013,Completed,01/10/2013,13-00040319,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,12.0,4330 W 65TH ST,60629.0,1148502.56789367,1861144.94362589,13.0,8.0,65.0,,41.77502536791561,-87.73114623372597,"(41.77502536791561, -87.73114623372597)",2013-01-10
5260,01/10/2013,Completed,01/10/2013,13-00040327,Pot Hole in Street,Final Outcome,Pothole Patched,48.0,2700 S DRAKE AVE,60623.0,1153137.91291064,1885831.52297641,22.0,10.0,30.0,,41.84247655799168,-87.71366714904129,"(41.84247655799168, -87.71366714904129)",2013-01-10
5261,01/10/2013,Completed,01/10/2013,13-00040332,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,2921 N SHEFFIELD AVE,60657.0,1169105.41181727,1919660.45189774,44.0,19.0,6.0,17.0,41.93512764456505,-87.6537966357105,"(41.935127644565064, -87.65379663571052)",2013-01-10
5262,01/10/2013,Completed,01/10/2013,13-00040334,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,3.0,4230 W 65TH ST,60629.0,1149174.16909672,1861171.32520345,13.0,8.0,65.0,,41.775084643968995,-87.72871759433454,"(41.77508464396899, -87.72871759433454)",2013-01-10
5263,01/10/2013,Completed,01/10/2013,13-00040339,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,3500 W 30TH ST,60623.0,1153507.33092767,1884508.06438463,22.0,10.0,30.0,,41.839038134554684,-87.7122646910855,"(41.83903813455468, -87.71226469108548)",2013-01-10
5264,01/10/2013,Completed,01/10/2013,13-00040342,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,,4308 W MADISON ST,60624.0,1147672.34947634,1899665.44098129,28.0,11.0,26.0,,41.8807442459231,-87.73345553482378,"(41.8807442459231, -87.73345553482378)",2013-01-10
5265,01/10/2013,Completed,01/10/2013,13-00040350,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,3014 N SHEFFIELD AVE,60657.0,1169090.67716867,1920099.52522643,44.0,19.0,6.0,17.0,41.93672170474132,-87.65414422089266,"(41.936721704741316, -87.65414422089265)",2013-01-10
5266,01/10/2013,Completed,01/10/2013,13-00040351,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,4600 S DR MARTIN LUTHER KING JR DR,60653.0,1179631.90357347,1874605.25869336,3.0,2.0,38.0,,41.81114925051542,-87.61678486923019,"(41.81114925051542, -87.6167848692302)",2013-01-10
5267,01/10/2013,Completed,01/10/2013,13-00040354,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,7.0,6405 S TRIPP AVE,60629.0,1149140.76637575,1861790.17521361,13.0,8.0,65.0,,41.77656459314975,-87.7286642441152,"(41.77656459314975, -87.7286642441152)",2013-01-10
5268,01/10/2013,Completed,01/10/2013,13-00040356,Pot Hole in Street,Final Outcome,Pothole Patched,11.0,6000 S HERMITAGE AVE,60636.0,1165707.43571009,1864904.4310256,15.0,7.0,67.0,,41.78479076934601,-87.66813291085737,"(41.78479076934601, -87.66813291085737)",2013-01-10
5269,01/10/2013,Completed,01/10/2013,13-00040366,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,3.0,3999 W 67TH PL,60629.0,1150863.58688756,1859537.33991331,13.0,8.0,65.0,3.0,41.770351229414274,-87.72242586462059,"(41.770351229414274, -87.7224258646206)",2013-01-10
5270,01/10/2013,Completed,01/10/2013,13-00040367,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,4600 S CALUMET AVE,60653.0,1179205.57232896,1874592.87859116,3.0,2.0,38.0,56.0,41.8110794884634,-87.61834741717219,"(41.8110794884634, -87.61834741717219)",2013-01-10
5271,01/10/2013,Completed,01/10/2013,13-00040368,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,5500 S WOLCOTT AVE,60636.0,1164629.3800125,1868064.04801911,15.0,7.0,67.0,,41.79350288451257,-87.67199732656348,"(41.79350288451257, -87.6719973265635)",2013-01-10
5272,01/10/2013,Completed,01/10/2013,13-00040369,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,2763 W FRANCIS PL,60647.0,1157653.57212744,1913514.39259628,1.0,14.0,22.0,,41.91812848290825,-87.69602616881593,"(41.91812848290825, -87.69602616881593)",2013-01-10
5273,01/10/2013,Completed,01/10/2013,13-00040372,Pot Hole in Street,Final Outcome,Pothole Patched,14.0,6310 N GLENWOOD AVE,60660.0,1165826.6019289,1942095.67996871,40.0,24.0,77.0,,41.99677999536079,-87.66549785573629,"(41.99677999536079, -87.66549785573629)",2013-01-10
5274,01/10/2013,Completed,01/10/2013,13-00040385,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,6000 N PAULINA ST,60660.0,1164096.02001665,1939919.20981668,40.0,24.0,77.0,,41.990866860756384,-87.67192670198702,"(41.99086686075638, -87.67192670198702)",2013-01-10
5275,01/10/2013,Completed,01/10/2013,13-00040386,Pot Hole in Street,Final Outcome,Pothole Patched,13.0,4300 S CALUMET AVE,60653.0,1179149.54312878,1876574.40737181,3.0,2.0,38.0,,41.8165194807584,-87.61849380653885,"(41.8165194807584, -87.61849380653885)",2013-01-10
5276,01/10/2013,Completed,01/10/2013,13-00040398,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,300 W 118TH ST,60628.0,1176403.04966876,1826682.18110818,34.0,5.0,53.0,,41.679872246546175,-87.62998250492045,"(41.67987224654617, -87.62998250492046)",2013-01-10
5277,01/10/2013,Completed,01/10/2013,13-00040406,Pot Hole in Street,Final Outcome,Pothole Patched,7.0,4800 S WOLCOTT AVE,60609.0,1164495.1098147,1872850.11833225,20.0,9.0,61.0,,41.80662031130787,-87.67235363127068,"(41.806620311307874, -87.67235363127067)",2013-01-10
5278,01/10/2013,Completed,01/10/2013,13-00040410,Pot Hole in Street,Final Outcome,Pothole Patched,62.0,4600 S WABASH AVE,60653.0,1177486.86700898,1874541.64241304,3.0,2.0,38.0,56.0,41.810978561315615,-87.62465341033419,"(41.81097856131562, -87.62465341033419)",2013-01-10
5279,01/10/2013,Completed,01/10/2013,13-00040411,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,2.0,3999 W 67TH PL,60629.0,1150863.58688756,1859537.33991331,13.0,8.0,65.0,3.0,41.770351229414274,-87.72242586462059,"(41.770351229414274, -87.7224258646206)",2013-01-10
5280,01/10/2013,Completed,01/10/2013,13-00040418,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,11700 S PRINCETON AVE,60628.0,1176382.54248096,1827347.9153240002,34.0,5.0,53.0,,41.68149632420433,-87.63011755679396,"(41.68149632420433, -87.63011755679395)",2013-01-10
5281,01/10/2013,Completed,01/10/2013,13-00040421,Pot Hole in Street,Final Outcome,Pothole Patched,5.0,400 W 119TH ST,60628.0,1175765.55872353,1826005.30152135,34.0,5.0,53.0,,41.67802944753056,-87.63233500382705,"(41.67802944753056, -87.63233500382707)",2013-01-10
5282,01/10/2013,Completed,01/10/2013,13-00040422,Pot Hole in Street,Final Outcome,Pothole Patched,9.0,352 E 46TH ST,60653.0,1179365.87232896,1874597.47859116,3.0,2.0,38.0,,41.81129266420836,-87.61755507687393,"(41.81129266420836, -87.61755507687393)",2013-01-10
5283,01/10/2013,Completed,01/10/2013,13-00040424,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,4700 S WOLCOTT AVE,60609.0,1164477.51709953,1873512.04991492,20.0,9.0,61.0,10.0,41.808436851662215,-87.67239903697781,"(41.80843685166221, -87.67239903697782)",2013-01-10
5284,01/10/2013,Completed,01/10/2013,13-00040426,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,11700 S LOWE AVE,60628.0,1174046.17459072,1827432.88183164,34.0,5.0,53.0,,41.681819019721615,-87.6386690374579,"(41.681819019721615, -87.6386690374579)",2013-01-10
5285,01/10/2013,Completed,01/10/2013,13-00040428,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,6100 N PAULINA ST,60660.0,1164074.3586266001,1940682.28678466,40.0,24.0,77.0,,41.992933761532576,-87.67198413517158,"(41.99293376153258, -87.67198413517158)",2013-01-10
5286,01/10/2013,Completed,01/10/2013,13-00040430,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,200 E 46TH ST,60653.0,1178372.37201142,1874568.55761051,3.0,2.0,38.0,,41.811236122594856,-87.62118287048479,"(41.81123612259486, -87.62118287048479)",2013-01-10
5287,01/10/2013,Completed,01/10/2013,13-00040431,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,2515 N RACINE AVE,60614.0,1167879.16012664,1916921.98001957,43.0,19.0,7.0,,41.92755666773166,-87.65838281384491,"(41.92755666773166, -87.65838281384491)",2013-01-10
5288,01/10/2013,Completed,01/10/2013,13-00040433,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,4100 S SB OUTER LAKE SHORE DR,60653.0,1184773.36147478,1877892.58391248,4.0,2.0,36.0,,,,,2013-01-10
5289,01/10/2013,Completed,01/10/2013,13-00040434,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,1600 W GRANVILLE AVE,60660.0,1164527.85898619,1941261.86391824,40.0,24.0,77.0,,41.994548159451796,-87.67023940398468,"(41.994548159451796, -87.67023940398467)",2013-01-10
5290,01/10/2013,Completed,01/10/2013,13-00040436,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,3.0,3999 W 67TH PL,60629.0,1150863.58688756,1859537.33991331,13.0,8.0,65.0,3.0,41.770351229414274,-87.72242586462059,"(41.770351229414274, -87.7224258646206)",2013-01-10
5291,01/10/2013,Completed,01/10/2013,13-00040437,Pot Hole in Street,Final Outcome,Pothole Patched,5.0,500 W 119TH ST,60628.0,1175107.87788418,1825990.22800502,34.0,5.0,53.0,,41.67800250760354,-87.63474381485833,"(41.67800250760354, -87.63474381485833)",2013-01-10
5292,01/10/2013,Completed,01/10/2013,13-00040440,Pot Hole in Street,Final Outcome,Pothole Patched,31.0,100 E 46TH ST,60653.0,1177929.64778833,1874555.67249747,3.0,2.0,38.0,,41.81121100066695,-87.62280725871723,"(41.81121100066695, -87.62280725871724)",2013-01-10
5293,01/10/2013,Completed,01/10/2013,13-00040446,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,5105 N KEATING AVE,60630.0,1143710.98607119,1933547.5882007,39.0,17.0,14.0,,41.97379706980849,-87.74677413783127,"(41.97379706980849, -87.74677413783127)",2013-01-10
5294,01/10/2013,Completed,01/10/2013,13-00040448,Pot Hole in Street,Final Outcome,Pothole Patched,15.0,32 E 46TH ST,60653.0,1177363.56700898,1874538.94241304,3.0,2.0,38.0,,41.811179169141994,-87.62468343709482,"(41.81117916914199, -87.62468343709483)",2013-01-10
5295,01/10/2013,Completed,01/10/2013,13-00040449,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,24.0,5100 S BISHOP ST,60609.0,1167529.83688893,1870925.10137434,16.0,9.0,61.0,,41.80127507946513,-87.66128066371564,"(41.801275079465135, -87.66128066371564)",2013-01-10
5296,01/10/2013,Completed,01/10/2013,13-00040451,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,708 W 119TH ST,60628.0,1173706.64792934,1825958.14340495,34.0,5.0,53.0,,41.67794462856956,-87.63989564038161,"(41.677944628569556, -87.6398956403816)",2013-01-10
5297,01/10/2013,Completed,01/10/2013,13-00040452,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,5070 N KIMBERLY AVE,60630.0,1144576.87999212,1933264.50997882,39.0,17.0,14.0,,41.972991363418366,-87.74381950188338,"(41.972991363418366, -87.74381950188337)",2013-01-10
5298,01/10/2013,Completed,01/10/2013,13-00040457,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,2712 N RACINE AVE,60614.0,1167835.59452032,1918153.54060871,32.0,19.0,7.0,,41.931164674497964,-87.65880676551613,"(41.93116467449796, -87.65880676551613)",2013-01-10
5299,01/10/2013,Completed,01/10/2013,13-00040463,Pot Hole in Street,Final Outcome,Pothole Patched,5.0,351 E 47TH ST,60653.0,1179364.64861926,1873936.09882065,3.0,2.0,38.0,56.0,41.809257883959106,-87.61758249018604,"(41.80925788395911, -87.61758249018604)",2013-01-10
5300,01/10/2013,Completed,01/10/2013,13-00040465,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,4874 N KRUGER AVE,60630.0,1143955.74511989,1932058.53950727,39.0,17.0,14.0,,41.9698195346085,-87.74615013147509,"(41.9698195346085, -87.74615013147509)",2013-01-10
5301,01/10/2013,Completed,01/10/2013,13-00040478,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,4955 N KILPATRICK AVE,60630.0,1145010.78191621,1932696.2021994998,39.0,17.0,14.0,,41.97128192467097,-87.74202449336755,"(41.97128192467097, -87.74202449336757)",2013-01-10
5302,01/10/2013,Completed,01/10/2013,13-00040480,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,700 E 50TH PL,60615.0,1181809.80758849,1871684.79778003,4.0,2.0,38.0,47.0,41.80324327092783,-87.60870330958701,"(41.80324327092783, -87.60870330958701)",2013-01-10
5303,01/10/2013,Completed,01/10/2013,13-00040484,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,5037 N KILBOURN AVE,60630.0,1145436.07987968,1933141.76011569,39.0,17.0,14.0,,41.972886184042345,-87.74045034796141,"(41.97288618404234, -87.7404503479614)",2013-01-10
5304,01/10/2013,Completed,01/10/2013,13-00040489,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,32 E 48TH ST,60615.0,1177402.14301724,1873215.56541658,3.0,2.0,38.0,56.0,41.8075490112137,-87.62458161053424,"(41.8075490112137, -87.62458161053424)",2013-01-10
5305,01/10/2013,Completed,01/10/2013,13-00040491,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,30.0,5200 S BISHOP ST,60609.0,1167547.81537149,1870261.28152919,16.0,9.0,61.0,,41.799451536353004,-87.66123186514534,"(41.799451536353, -87.66123186514534)",2013-01-10
5306,01/10/2013,Completed,01/10/2013,13-00040502,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,3131 N RACINE AVE,60657.0,1167735.23666919,1921058.12991161,44.0,19.0,6.0,17.0,41.9389797003214,-87.65879143046598,"(41.9389797003214, -87.65879143046598)",2013-01-10
5307,01/10/2013,Completed,01/10/2013,13-00040505,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,7500 S WABASH AVE,60619.0,1178016.81847439,1855301.50767709,6.0,6.0,69.0,,41.75816973629495,-87.62329294420844,"(41.758169736294946, -87.62329294420846)",2013-01-10
5308,01/10/2013,Completed,01/10/2013,13-00040509,Pot Hole in Street,Final Outcome,Pothole Patched,13.0,5131 N KILBOURN AVE,60630.0,1145417.21393427,1933723.05901628,39.0,17.0,14.0,,41.9745122558782,-87.74050161845491,"(41.9745122558782, -87.7405016184549)",2013-01-10
5309,01/10/2013,Completed,01/10/2013,13-00040511,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,7842 S MARQUETTE AVE,60649.0,1195682.50709959,1853492.05620864,7.0,4.0,43.0,49.0,41.752374656389904,-87.5586025924044,"(41.75237465638991, -87.55860259240441)",2013-01-10
5310,01/10/2013,Completed,01/10/2013,13-00040512,Pot Hole in Street,Final Outcome,Pothole Patched,62.0,4500 S WABASH AVE,60653.0,1177465.87740528,1875274.63593109,3.0,2.0,38.0,,41.812979659555005,-87.62470712733366,"(41.812979659555005, -87.62470712733366)",2013-01-10
5311,01/10/2013,Completed,01/10/2013,13-00040518,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,7.0,5300 S LOOMIS BLVD,60609.0,1167897.43201727,1869606.79009063,16.0,9.0,61.0,,41.79764783905511,-87.65996857829404,"(41.79764783905511, -87.65996857829404)",2013-01-10
5312,01/10/2013,Completed,01/10/2013,13-00040521,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,7600 S WABASH AVE,60619.0,1178032.28760896,1854638.86662687,6.0,6.0,69.0,,41.75635065347414,-87.62325611712166,"(41.75635065347414, -87.62325611712166)",2013-01-10
5313,01/10/2013,Completed,01/10/2013,13-00040526,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,6.0,1500 W 52ND ST,60609.0,1167217.2023851,1870253.06812813,16.0,9.0,61.0,,41.79963841961974,-87.6623336296712,"(41.79963841961974, -87.66233362967118)",2013-01-10
5314,01/10/2013,Completed,01/10/2013,13-00040528,Pot Hole in Street,Final Outcome,Pothole Patched,4.0,3802 W 55TH ST,60632.0,1151953.01833215,1867859.57739323,23.0,8.0,62.0,,41.793383182078976,-87.71841543998595,"(41.793383182078976, -87.71841543998593)",2013-01-10
5315,01/10/2013,Completed,01/10/2013,13-00040531,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,30 E 78TH ST,60619.0,1177954.01208279,1853307.70082838,6.0,6.0,69.0,,41.7529037996007,-87.62336754477228,"(41.7529037996007, -87.62336754477228)",2013-01-10
5316,01/10/2013,Completed,01/10/2013,13-00040532,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,3122 N SOUTHPORT AVE,60657.0,1166418.80077764,1920923.75750064,32.0,19.0,6.0,27.0,41.93868139485723,-87.66392944304555,"(41.938681394857234, -87.66392944304553)",2013-01-10
5317,01/10/2013,Completed,01/10/2013,13-00040534,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,99 E 79TH ST,60619.0,1178519.62369523,1852661.80668589,6.0,6.0,44.0,,41.75089647692017,-87.62146348924988,"(41.75089647692017, -87.62146348924988)",2013-01-10
5318,01/10/2013,Completed,01/10/2013,13-00040535,Pot Hole in Street,Final Outcome,Pothole Patched,21.0,3064 E 79TH ST,60649.0,1198047.72540343,1853176.03722827,7.0,4.0,46.0,49.0,41.75206724064238,-87.54945865802402,"(41.75206724064238, -87.54945865802401)",2013-01-10
5319,01/10/2013,Completed,01/10/2013,13-00040536,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,5150 N KENNETH AVE,60630.0,1145774.55222575,1933521.19468879,39.0,17.0,14.0,,41.97509355572586,-87.73951806190928,"(41.97509355572586, -87.73951806190928)",2013-01-10
5320,01/10/2013,Completed,01/10/2013,13-00040539,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,6.0,1400 W 52ND ST,60609.0,1167879.29619673,1870270.66676759,16.0,9.0,61.0,,41.79967217806289,-87.65993500405878,"(41.799672178062885, -87.65993500405878)",2013-01-10
5321,01/10/2013,Completed,01/10/2013,13-00040544,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,4946 N KENNETH AVE,60630.0,1145803.10302713,1932505.17543122,39.0,17.0,14.0,,41.97133285384872,-87.73941429340107,"(41.971332853848715, -87.73941429340107)",2013-01-10
5322,01/10/2013,Completed,01/10/2013,13-00040545,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,7705 S CALUMET AVE,60619.0,1179808.76158651,1853996.98548224,6.0,6.0,69.0,,41.75453155400198,-87.6164724520343,"(41.75453155400198, -87.6164724520343)",2013-01-10
5323,01/10/2013,Completed,01/10/2013,13-00040553,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,3020 N SOUTHPORT AVE,60657.0,1166442.33980945,1920236.29999796,32.0,19.0,6.0,27.0,41.936725449554494,-87.6638577378127,"(41.936725449554494, -87.6638577378127)",2013-01-10
5324,01/10/2013,Completed,01/10/2013,13-00040557,Pot Hole in Street,Final Outcome,Pothole Patched,13.0,7800 S CALUMET AVE,60619.0,1179824.83941601,1853366.94442291,6.0,6.0,69.0,51.0,41.75281908449214,-87.61672505542988,"(41.75281908449214, -87.61672505542987)",2013-01-10
